,county,population,median_home_value,median_gross_rent,median_age,household_income,per_capita_income,caucasian,african_american,native_american,asian,hispanic,state,county_fips_x,pop_density,state_num,percent_african_american,percent_caucasian,percent_asian,percent_native_american,percent_hispanic,republican
2823,Ulster,179303.0,225500.0,1086.0,43.7,63348.0,33879.0,152289.0,10615.0,368.0,3452.0,17976.0,New York,111,157.94992078000000,36,0.05920146344456032,0.8493388286866366,0.01925232706647407,0.0020523917614317664,0.10025487582472128,0.41799520619507097
2824,Livingston,63907.0,126700.0,781.0,40.8,56071.0,27073.0,59696.0,1805.0,128.0,833.0,2223.0,New York,51,99.58504520100000,36,0.028244167305615974,0.9341073747789757,0.013034565853505875,0.0020029104792902187,0.034784921839548094,0.5757384036495621
2825,Greene,47617.0,174700.0,906.0,45.8,53617.0,27271.0,42731.0,2936.0,281.0,516.0,2753.0,New York,39,72.91533979900000,36,0.06165865132200685,0.8973895877522734,0.010836465968036625,0.005901253753911418,0.05781548606590083,0.5928798185941043
2826,Allegany,47025.0,73900.0,645.0,38.8,47033.0,23030.0,44860.0,652.0,133.0,525.0,744.0,New York,3,44.77637219000000,36,0.013864965443912813,0.9539606592238171,0.011164274322169059,0.0028282828282828283,0.015821371610845295,0.6700727583993152
2827,Cattaraugus,77686.0,86200.0,639.0,42.0,47240.0,24628.0,71439.0,1247.0,2380.0,648.0,1605.0,New York,9,58.18105780900000,36,0.016051798264809618,0.9195865406894421,0.008341271271528975,0.030636150657776175,0.020660093195685195,0.6319437758736882
2828,Schenectady,154883.0,165400.0,922.0,39.9,63785.0,31412.0,119664.0,15965.0,351.0,7187.0,10707.0,New York,93,759.10726707000000,36,0.10307780711892202,0.7726090016334911,0.04640276854141513,0.0022662267647191752,0.0691296010536986,0.4303359096313912
2829,Yates,25009.0,128800.0,753.0,41.3,54343.0,27512.0,24061.0,226.0,53.0,189.0,549.0,New York,123,73.67465580400000,36,0.009036746771162382,0.9620936462873365,0.007557279379423408,0.0021192370746531248,0.0219520972449918,0.5622888933041923
2830,Haywood,60433.0,175600.0,748.0,47.6,49800.0,29453.0,57778.0,617.0,294.0,318.0,2307.0,North Carolina,87,112.57496366000000,37,0.010209653666043386,0.9560670494597323,0.0052620257144275475,0.004864891698244337,0.03817450730561117,0.6160380121717056
2831,Alleghany,10973.0,126000.0,645.0,49.5,37558.0,21244.0,10346.0,266.0,37.0,31.0,1054.0,North Carolina,5,47.50915720600000,37,0.024241319602661078,0.9428597466508704,0.0028251161942950877,0.003371912877061879,0.09605395060603299,0.7175917215428034
2832,Cleveland,97159.0,114300.0,698.0,41.9,40393.0,21920.0,72778.0,20244.0,307.0,988.0,3317.0,North Carolina,45,210.99489475000000,37,0.20835949320186498,0.7490608178346834,0.010168898403647628,0.0031597690383803867,0.034139914984715775,0.6374991605667854
2833,Granville,58874.0,149400.0,805.0,42.6,55628.0,26228.0,35927.0,17923.0,335.0,266.0,4563.0,North Carolina,77,113.61659620000000,37,0.3044297992322587,0.6102354180113463,0.004518123450079832,0.0056901178788599386,0.07750450113802358,0.4968742002705371
2834,Hoke,53239.0,139000.0,877.0,32.5,47535.0,20656.0,24053.0,17740.0,4459.0,754.0,6950.0,North Carolina,93,141.58061619000000,37,0.333214372922106,0.4517928586186818,0.014162550010330772,0.08375439057833543,0.13054339863633801,0.42567196928140427
2835,Iredell,172525.0,180700.0,854.0,40.4,58198.0,32006.0,140774.0,21229.0,504.0,4046.0,12869.0,North Carolina,97,316.57176203000000,37,0.12304883350239096,0.8159629039269671,0.02345167367048254,0.0029213157513403856,0.07459208810317346,0.6631462933133092
2836,Pitt,177372.0,141100.0,778.0,32.2,44315.0,25722.0,102147.0,61671.0,564.0,3065.0,10903.0,North Carolina,147,277.05461555000000,37,0.34769298423651984,0.5758913469995264,0.017280066752362266,0.003179757797172045,0.06146967954355817,0.443217802724552
2837,Cherokee,27668.0,152200.0,718.0,50.9,40294.0,22754.0,25890.0,364.0,430.0,193.0,846.0,North Carolina,39,62.80884165100000,37,0.01315599248229001,0.9357380367211219,0.00697556744253289,0.01554141969061732,0.03057683967037733,0.7646851420915309
2838,Wilkes,68460.0,124000.0,625.0,44.5,40829.0,23745.0,62478.0,2827.0,192.0,419.0,4316.0,North Carolina,193,90.66715163800000,37,0.04129418638621093,0.9126205083260298,0.00612036225533158,0.0028045574057843996,0.06304411335086181,0.7589468302658486
2839,Alexander,37119.0,130600.0,641.0,43.4,44961.0,24452.0,32640.0,2105.0,150.0,402.0,1723.0,North Carolina,3,144.22752207000000,37,0.056709501872356474,0.8793340337832377,0.010830033136668553,0.004041057140547967,0.04641827635442765,0.7603853100541842
2840,Carteret,68920.0,207900.0,896.0,47.9,54428.0,32005.0,61988.0,3880.0,192.0,781.0,2930.0,North Carolina,31,136.86492660000000,37,0.05629715612304121,0.8994196169471852,0.011331979106210099,0.0027858386535113177,0.042513058618688336,0.7032370768375639
2841,Pasquotank,39479.0,158700.0,864.0,38.2,48279.0,23699.0,23097.0,14418.0,35.0,662.0,2031.0,North Carolina,139,175.52892186000000,37,0.3652068188150662,0.5850452139111932,0.01676840852098584,0.0008865472782998556,0.05144507206362876,0.4703582312690472
2842,Swain,14254.0,123200.0,634.0,41.4,36773.0,20984.0,9229.0,60.0,4218.0,47.0,731.0,North Carolina,173,27.04231475300000,37,0.004209344745334643,0.6474673775782237,0.003297320050512137,0.2959169355970254,0.051283850147327066,0.5821358589157414
2843,Anson,25306.0,89300.0,705.0,40.5,39126.0,20124.0,12083.0,12333.0,96.0,335.0,999.0,North Carolina,7,45.99771328900000,37,0.48735477752311707,0.47747569746305224,0.013237967280486842,0.0037935667430648856,0.03947680392001897,0.42731152204836415
2844,Franklin,64902.0,143700.0,810.0,41.3,53175.0,26273.0,43927.0,16410.0,762.0,365.0,5276.0,North Carolina,69,141.69366231000000,37,0.2528427475270408,0.6768204369665033,0.0056238636713814676,0.011740778404363501,0.08129179378139348,0.5389884088514225
2845,Macon,34410.0,165800.0,747.0,49.8,43597.0,28429.0,32278.0,489.0,193.0,267.0,2367.0,North Carolina,113,69.54893577600000,37,0.014210985178727114,0.9380412670735251,0.007759372275501308,0.005608834641092706,0.06878814298169136,0.6838276756512913
2846,Transylvania,33513.0,211300.0,720.0,50.7,46629.0,27050.0,30548.0,1523.0,115.0,111.0,1090.0,North Carolina,175,90.88067684800000,37,0.04544505117417122,0.9115268701697848,0.0033121475248411064,0.0034315041924029483,0.03252469191060186,0.5887290838882981
2847,Columbus,56293.0,87300.0,615.0,42.0,36398.0,22081.0,34898.0,17396.0,2114.0,248.0,2941.0,North Carolina,47,59.16933404800000,37,0.3090259890217256,0.6199349830351909,0.004405521112749365,0.03755351464658128,0.05224450642175759,0.6013821001179842
2848,Montgomery,27338.0,108300.0,575.0,43.3,42346.0,22760.0,20863.0,4922.0,113.0,407.0,4176.0,North Carolina,123,55.28166834300000,37,0.18004243177994,0.7631501938693394,0.014887702099641525,0.004133440632087205,0.15275440778403687,0.6178509532062392
2849,Richmond,45189.0,80100.0,642.0,40.5,36091.0,20745.0,28209.0,14351.0,1049.0,438.0,2870.0,North Carolina,153,94.63798754300000,37,0.31757728650777844,0.6242448383456151,0.009692624311226184,0.023213613932594215,0.06351103144570582,0.5371999172185431
2850,Surry,72099.0,121000.0,620.0,43.8,41068.0,23957.0,65890.0,2719.0,281.0,435.0,7450.0,North Carolina,171,134.49000846000000,37,0.03771203484098254,0.9138823007253914,0.0060333707818416345,0.003897418826890803,0.10333014327521879,0.7352155547272953
2851,Buncombe,254474.0,222300.0,933.0,42.1,50668.0,31439.0,225981.0,16095.0,1014.0,3147.0,16529.0,North Carolina,21,397.85567395000000,37,0.06324811179138144,0.8880317832077147,0.012366685791082783,0.003984689987975196,0.06495359054363117,0.4009874268606015
2852,Cabarrus,201448.0,189100.0,884.0,37.9,64174.0,31050.0,144192.0,35634.0,671.0,6837.0,20560.0,North Carolina,25,599.16695849000000,37,0.1768893213136889,0.7157777689527819,0.03393927961558318,0.0033308843969659663,0.10206107779675153,0.5769061732894554
2853,Davidson,164664.0,137000.0,694.0,42.3,47271.0,25109.0,141056.0,14970.0,499.0,2501.0,11516.0,North Carolina,57,302.99227737000000,37,0.09091240343973182,0.856629257153962,0.015188505077005296,0.0030304134479910605,0.06993635524461934,0.7256198567917067
2854,Hertford,24153.0,85400.0,733.0,42.1,37005.0,18918.0,8418.0,14377.0,273.0,178.0,897.0,North Carolina,91,67.04259497400000,37,0.5952469672504451,0.3485281331511613,0.007369684925268082,0.011302943733697677,0.03713824369643522,0.30424111525623404
2855,Pender,59020.0,179500.0,895.0,42.9,52989.0,27724.0,45366.0,8788.0,164.0,315.0,4069.0,North Carolina,141,72.37497205700000,37,0.14889867841409693,0.7686546933242968,0.005337173839376482,0.0027787190782785497,0.06894273127753305,0.6325623094853864
2856,Watauga,54117.0,239400.0,807.0,31.2,45268.0,24906.0,50824.0,900.0,355.0,516.0,1882.0,North Carolina,189,179.80064953000000,37,0.016630633627141195,0.9391503594064712,0.009534896612894285,0.0065598610418168045,0.03477650276253303,0.456795064198766
2857,Tyrrell,4119.0,109900.0,729.0,49.2,35472.0,18682.0,2251.0,1550.0,35.0,0.0,263.0,North Carolina,177,10.27699984500000,37,0.3763049283806749,0.5464918669579996,0.0,0.008497208060208788,0.06385044913814032,0.5606670500287522
2858,Traill,8019.0,139400.0,598.0,41.3,62870.0,32712.0,7570.0,91.0,116.0,12.0,287.0,North Dakota,97,9.32390163580000,38,0.011348048385085421,0.944007981045018,0.0014964459408903852,0.014465644095273724,0.03578999875296172,0.5758962623951183
2859,Dickey,4970.0,105300.0,630.0,43.1,60918.0,32943.0,4808.0,57.0,68.0,22.0,170.0,North Dakota,21,4.30581377710000,38,0.011468812877263581,0.9674044265593561,0.004426559356136821,0.013682092555331992,0.03420523138832998,0.6925633568757789
2860,Ward,69034.0,209400.0,1015.0,31.4,67753.0,34382.0,60298.0,2695.0,1509.0,1160.0,4082.0,North Dakota,101,33.60325611600000,38,0.03903873453660515,0.8734536605151085,0.01680331430889127,0.02185879421734218,0.05913028362835704,0.6798482416459944
2861,McHenry,5927.0,123200.0,568.0,42.8,62637.0,37626.0,5748.0,25.0,62.0,19.0,135.0,North Dakota,49,3.06572947020000,38,0.004217985490129914,0.9697992238906699,0.003205668972498735,0.010460604015522186,0.022777121646701537,0.7269503546099291
2862,Benson,6886.0,73600.0,433.0,30.5,44313.0,21407.0,2829.0,2.0,3865.0,8.0,63.0,North Dakota,5,4.92022244850000,38,0.0002904443799012489,0.41083357537031656,0.0011617775196049957,0.5612837641591635,0.00914899796688934,0.4619592242665341
2863,Renville,2495.0,140400.0,714.0,41.0,68182.0,33635.0,2401.0,5.0,13.0,20.0,158.0,North Dakota,75,2.65256488500000,38,0.002004008016032064,0.9623246492985972,0.008016032064128256,0.0052104208416833666,0.06332665330661323,0.7679814385150812
2864,Burleigh,93737.0,250600.0,851.0,36.9,69719.0,37764.0,85561.0,1986.0,3541.0,618.0,2195.0,North Dakota,15,58.56943858200000,38,0.021186937922058526,0.9127772384437308,0.006592914217438152,0.037775904925483,0.02341658043248664,0.6780466454073657
2865,Oliver,1837.0,177600.0,547.0,50.0,68333.0,33849.0,1688.0,18.0,40.0,5.0,32.0,North Dakota,65,2.71177936280000,38,0.00979858464888405,0.9188894937397931,0.0027218290691344584,0.021774632553075667,0.017419706042460535,0.816125860373648
2866,Ramsey,11557.0,152100.0,563.0,41.6,57313.0,35059.0,9824.0,61.0,1210.0,47.0,303.0,North Dakota,71,9.71755667400000,38,0.0052781863805485855,0.8500475902050705,0.004066799342389894,0.10469845115514406,0.026217876611577397,0.6064090480678606
2867,Griggs,2266.0,98200.0,432.0,50.2,52794.0,35069.0,2160.0,31.0,34.0,0.0,6.0,North Dakota,39,3.14821783710000,38,0.013680494263018535,0.9532215357458076,0.0,0.01500441306266549,0.00264783759929391,0.6695652173913044
2868,Sheridan,1405.0,83400.0,445.0,51.5,49261.0,32559.0,1379.0,0.0,11.0,0.0,0.0,North Dakota,83,1.35256636100000,38,0.0,0.9814946619217082,0.0,0.007829181494661922,0.0,0.8259212198221093
2869,Wells,4055.0,97900.0,621.0,52.1,57989.0,34602.0,3966.0,0.0,6.0,7.0,52.0,North Dakota,103,3.01763152940000,38,0.0,0.9780517879161529,0.0017262638717632551,0.0014796547472256474,0.01282367447595561,0.7536718422156945
2870,Mahoning,231064.0,103400.0,670.0,43.5,44682.0,27429.0,184750.0,34859.0,698.0,1972.0,13489.0,Ohio,99,555.73386662000000,39,0.1508629643735069,0.7995620261053215,0.008534432018834609,0.003020808087802514,0.05837776546757608,0.4659343715239155
2871,Scioto,76377.0,94500.0,590.0,39.9,39731.0,23042.0,71975.0,2152.0,329.0,330.0,1030.0,Ohio,145,123.41902648000000,39,0.028176021577176375,0.942364848056352,0.004320672453749165,0.004307579506919622,0.013485735234429213,0.6675545738045738
2872,Meigs,23160.0,92900.0,585.0,43.6,43591.0,23897.0,22499.0,308.0,41.0,18.0,119.0,Ohio,105,53.25951445200000,39,0.013298791018998272,0.9714594127806563,0.0007772020725388601,0.001770293609671848,0.005138169257340242,0.7319979969954933
2873,Pike,28214.0,106500.0,656.0,40.8,43729.0,22301.0,26943.0,311.0,109.0,31.0,302.0,Ohio,131,63.07778965000000,39,0.011022896434394273,0.9549514425462536,0.0010987453037499114,0.003863330261572269,0.010703905862337847,0.6652075090495833
2874,Hamilton,812037.0,149300.0,779.0,36.8,54976.0,34125.0,548291.0,208770.0,886.0,21129.0,25836.0,Ohio,61,2016.42461240000000,39,0.2570941964467136,0.6752044549694164,0.02601975033157356,0.0010910832880767747,0.0318162842333539,0.4244956723024915
2875,Erie,75136.0,136700.0,739.0,44.8,52270.0,31677.0,64312.0,6765.0,270.0,443.0,3246.0,Ohio,43,295.43396577000000,39,0.09003673339011925,0.8559412265758092,0.005895975298126065,0.003593483816013629,0.04320166098807496,0.5228591196976955
2876,Lawrence,60622.0,103000.0,704.0,41.6,44372.0,23692.0,57920.0,1265.0,13.0,327.0,576.0,Ohio,87,131.15757201000000,39,0.02086701197585035,0.9554287222460492,0.005394081356603213,0.00021444360133284946,0.00950150110520933,0.7024091404517608
2877,Tuscarawas,92526.0,121900.0,756.0,41.0,51170.0,26034.0,89484.0,728.0,245.0,354.0,2443.0,Ohio,157,162.11111658000000,39,0.007868058707822666,0.9671227546851696,0.0038259516244082744,0.002647904372824936,0.026403389317597215,0.6519411949914019
2878,Brown,43679.0,124500.0,685.0,41.8,52356.0,25637.0,42422.0,338.0,74.0,129.0,420.0,Ohio,15,88.63362820700000,39,0.007738272396346071,0.9712218686325237,0.0029533643169486483,0.0016941779802651159,0.009615604752856064,0.7432549599632784
2879,Licking,172293.0,164100.0,832.0,39.7,62715.0,30338.0,158208.0,6582.0,214.0,2009.0,3154.0,Ohio,89,259.16185882000000,39,0.038202364576622384,0.918249725757866,0.011660369254699843,0.0012420701943781814,0.018306025201256,0.619144282935199
2880,Carroll,27578.0,123900.0,694.0,45.3,52394.0,28421.0,26891.0,187.0,9.0,128.0,358.0,Ohio,19,68.20430740600000,39,0.006780767278265284,0.9750888389295815,0.004641380810791211,0.00032634708825875696,0.012981361955181667,0.7078170414563255
2881,Clermont,203216.0,164200.0,832.0,39.8,64822.0,32900.0,193269.0,2858.0,312.0,2538.0,3822.0,Ohio,25,456.57870505000000,39,0.01406385323990237,0.951052082513188,0.01248917408078104,0.0015353121801432957,0.018807574206755374,0.6811674619909001
2882,Highland,43007.0,111700.0,680.0,40.4,43297.0,22624.0,41325.0,782.0,62.0,174.0,446.0,Ohio,71,78.03702170300000,39,0.018183086474294882,0.9608900876601484,0.004045853000674309,0.0014416257818494664,0.010370404817820355,0.7577968758445489
2883,Portage,162644.0,157300.0,841.0,37.9,56618.0,29439.0,147630.0,6738.0,371.0,3078.0,2904.0,Ohio,133,333.32935278000000,39,0.04142790388824672,0.9076879565185313,0.01892476820540567,0.002281055556921866,0.01785494700081159,0.5249740605996926
2884,Belmont,68472.0,98500.0,633.0,44.5,49361.0,26106.0,63840.0,2775.0,153.0,301.0,639.0,Ohio,13,125.92138800000000,39,0.04052751489660007,0.9323519102698914,0.004395957471667251,0.002234490010515247,0.009332281808622502,0.6782340466550992
2885,Perry,35985.0,107600.0,616.0,39.9,48811.0,22659.0,34970.0,149.0,93.0,65.0,305.0,Ohio,127,88.57805989300000,39,0.004140614144782548,0.9717938029734612,0.0018063081839655411,0.0025844101709045436,0.008475753786299847,0.6820940313437812
2886,Bandera,21763.0,167600.0,872.0,52.1,53683.0,28539.0,19849.0,172.0,296.0,59.0,4010.0,Texas,19,29.21890505900000,48,0.0079033221522768,0.9120525662822221,0.0027110232964205304,0.01360106602949961,0.18425768506180215,0.7988843217850852
2887,Robertson,16890.0,104000.0,702.0,40.9,54201.0,25465.0,12934.0,3276.0,76.0,52.0,3481.0,Texas,395,19.96706985500000,48,0.19396092362344583,0.7657785671995263,0.003078744819419775,0.004499703966844287,0.20609828300769686,0.6635394456289979
2888,Taylor,136348.0,119100.0,912.0,32.3,50818.0,26469.0,103990.0,10658.0,1177.0,3045.0,32869.0,Texas,441,150.76844719000000,48,0.07816762988822719,0.7626807873969549,0.0223325608003051,0.008632323173057177,0.24106697567987795,0.7266330120850543
2889,Trinity,14569.0,79700.0,763.0,48.7,40407.0,22265.0,12608.0,1318.0,48.0,147.0,1420.0,Texas,455,21.11714281500000,48,0.09046605806850161,0.865399135149976,0.010089916946942137,0.0032946667581851877,0.09746722492964514,0.7914786967418547
2890,Cochran,2904.0,34100.0,520.0,34.5,42798.0,21014.0,2623.0,100.0,0.0,0.0,1684.0,Texas,79,3.68089948620000,48,0.03443526170798898,0.903236914600551,0.0,0.0,0.5798898071625345,0.7536071032186461
2891,Comal,135097.0,262400.0,1109.0,42.0,75356.0,36899.0,122339.0,2588.0,294.0,1403.0,36612.0,Texas,91,279.18162034000000,48,0.019156605994211567,0.9055641502031874,0.010385130683878991,0.0021762141276268163,0.27100527768936394,0.7259159188137283
2892,Houston,22955.0,84500.0,676.0,44.0,34297.0,18080.0,15730.0,5709.0,70.0,72.0,2511.0,Texas,225,18.65798007700000,48,0.248703986059682,0.6852537573513395,0.0031365715530385536,0.0030494445654541493,0.10938793291221956,0.7428468813599904
2893,Potter,120899.0,90100.0,784.0,33.8,43157.0,22267.0,94415.0,11905.0,647.0,6506.0,45905.0,Texas,375,129.25618245000000,48,0.09847062424006815,0.7809411161382642,0.05381351375941902,0.00535157445471013,0.37969710254013683,0.6851418798645772
2894,Scurry,17239.0,88100.0,767.0,36.1,55889.0,24508.0,15043.0,837.0,69.0,49.0,6917.0,Texas,415,18.44729232800000,48,0.048552700272637625,0.872614420790069,0.002842392250130518,0.004002552352224607,0.4012413713092407,0.8338060124787294
2895,Crane,4839.0,91900.0,740.0,32.4,70398.0,26113.0,2546.0,202.0,6.0,19.0,3080.0,Texas,103,6.11028972300000,48,0.04174416201694565,0.5261417648274437,0.0039264310808018186,0.0012399256044637321,0.6364951436247158,0.7579479768786127
2896,Stonewall,1385.0,58200.0,510.0,52.0,48000.0,28746.0,1253.0,48.0,31.0,0.0,256.0,Texas,433,1.47329630180000,48,0.034657039711191336,0.9046931407942238,0.0,0.022382671480144403,0.18483754512635378,0.7917261055634808
2897,Brown,37834.0,97500.0,759.0,41.3,45457.0,25145.0,34631.0,1464.0,198.0,281.0,8299.0,Texas,49,40.09095863200000,48,0.03869535338584342,0.9153406988423112,0.007427181899878416,0.005233387957921446,0.21935296294338424,0.8567660059888778
2898,Bee,32691.0,88200.0,913.0,35.4,42032.0,17390.0,28554.0,2610.0,213.0,147.0,19152.0,Texas,25,36.99561721700000,48,0.07983848765715335,0.873451408644581,0.004496650454253464,0.006515554739836653,0.5858493163255942,0.5591043017088979
2899,McCulloch,8098.0,85600.0,707.0,44.6,45329.0,24409.0,6768.0,148.0,2.0,16.0,2587.0,Texas,307,7.49248618820000,48,0.018276117559891333,0.8357619165225981,0.001975796492961225,0.0002469745616201531,0.31946159545566805,0.8224299065420559
2900,Lee,16952.0,125700.0,891.0,41.5,55000.0,25876.0,13493.0,1903.0,0.0,182.0,3970.0,Texas,287,27.40605453400000,48,0.11225814063237376,0.7959532798489853,0.010736196319018405,0.0,0.23419065596979707,0.7646518745218056
2901,Ellis,168838.0,172900.0,1012.0,36.1,72213.0,30727.0,137354.0,16415.0,1767.0,1118.0,43737.0,Texas,139,197.53540232000000,48,0.09722337388502589,0.8135253912034021,0.006621732074532984,0.010465653466636658,0.25904713393904216,0.7058093697485591
2902,Kerr,51365.0,170600.0,839.0,47.7,52473.0,30498.0,45906.0,789.0,420.0,481.0,13702.0,Texas,265,47.67399434200000,48,0.015360654141925436,0.8937214056263993,0.009364353158765696,0.008176774067945099,0.26675751971186606,0.7609134223290552
2903,Falls,17299.0,66200.0,513.0,39.3,38032.0,17830.0,12489.0,4212.0,71.0,73.0,3987.0,Texas,145,22.59672410500000,48,0.24348228221284468,0.7219492456211342,0.004219897103878837,0.0041042834845944854,0.2304757500433551,0.6556783536585366
2904,Montgomery,10155.0,83400.0,638.0,44.0,47648.0,28780.0,9654.0,0.0,50.0,0.0,384.0,Iowa,137,23.38380917800000,19,0.0,0.9506646971935008,0.0,0.004923682914820286,0.03781388478581979,0.6812053925455988
2905,Mahaska,22208.0,114000.0,626.0,39.7,52950.0,27061.0,21129.0,347.0,58.0,308.0,475.0,Iowa,123,38.70484455400000,19,0.015625,0.9514139048991355,0.013868876080691643,0.002611671469740634,0.021388688760806917,0.6990218209179835
2906,Buchanan,21125.0,138000.0,689.0,38.7,61409.0,31495.0,20574.0,22.0,72.0,123.0,321.0,Iowa,19,37.07887016600000,19,0.0010414201183431952,0.9739171597633136,0.0058224852071005915,0.0034082840236686392,0.01519526627218935,0.537456106125634
2907,Decatur,8044.0,76800.0,543.0,36.4,42614.0,22037.0,7631.0,127.0,30.0,58.0,227.0,Iowa,53,14.79652284000000,19,0.015788165091994034,0.9486573843858777,0.0072103431128791645,0.0037294878170064643,0.028219791148682248,0.6148901981788967
2908,Jackson,13318.0,132500.0,674.0,41.6,55904.0,27950.0,11518.0,86.0,966.0,79.0,600.0,Kansas,85,20.07103138600000,20,0.006457426039945938,0.8648445712569455,0.005931821594834059,0.07253341342543926,0.04505180958101817,0.67703678239945
2909,Logan,2810.0,87200.0,713.0,40.0,51597.0,27883.0,2690.0,1.0,21.0,0.0,163.0,Kansas,109,2.60393056540000,20,0.00035587188612099647,0.9572953736654805,0.0,0.007473309608540925,0.05800711743772242,0.8341930729550479
2910,Wyandotte,164345.0,95600.0,858.0,33.7,44873.0,21298.0,98246.0,37018.0,739.0,7164.0,46738.0,Kansas,209,1090.95018070000000,20,0.22524567221394018,0.5978034013812407,0.0435912257750464,0.004496638169703976,0.28438954638108854,0.3240195977942232
2911,Clay,8142.0,97300.0,639.0,43.0,56186.0,32110.0,7875.0,45.0,54.0,54.0,201.0,Kansas,27,12.40046338800000,20,0.00552689756816507,0.9672070744288872,0.006632277081798084,0.006632277081798084,0.02468680913780398,0.7568062827225129
2912,Saline,54977.0,128500.0,751.0,38.5,50515.0,27737.0,48040.0,1543.0,261.0,1243.0,6078.0,Kansas,169,75.28580756600000,20,0.028066282263492007,0.8738199610746312,0.022609454862942684,0.004747439838477909,0.11055532313512924,0.6267222625090645
2913,Wabaunsee,6888.0,129100.0,691.0,43.8,60450.0,28104.0,6613.0,32.0,37.0,51.0,247.0,Kansas,197,8.72552606320000,20,0.004645760743321719,0.960075493612079,0.007404181184668989,0.005371660859465738,0.035859465737514515,0.7017751479289941
2914,Mitchell,6222.0,85300.0,556.0,43.5,45221.0,24732.0,6030.0,51.0,11.0,14.0,147.0,Kansas,123,8.51961800860000,20,0.00819672131147541,0.9691417550626809,0.0022500803600128574,0.0017679202828672453,0.023625843780135006,0.7845003399048266
2915,Atchison,16363.0,101600.0,675.0,36.1,48667.0,24224.0,14785.0,378.0,77.0,71.0,487.0,Kansas,5,37.27725829900000,20,0.023100898368269878,0.9035629163356352,0.004339057630018945,0.00470573855649942,0.02976226853266516,0.6158174904942966
2916,Finney,36957.0,140500.0,771.0,30.5,56573.0,23637.0,29720.0,948.0,158.0,1491.0,18286.0,Kansas,55,28.00850274400000,20,0.025651432746164462,0.8041778282869281,0.040344183781151066,0.00427523879102741,0.4947912438780204,0.6250615218033271
2917,Leavenworth,80042.0,173900.0,979.0,37.6,71184.0,31639.0,66240.0,7008.0,458.0,1110.0,5498.0,Kansas,103,176.42879682000000,20,0.08755403413208065,0.8275655280977486,0.013867719447290172,0.0057219959521251345,0.06868893830738862,0.5820930002310155
2918,Stanton,2063.0,79700.0,628.0,39.6,46726.0,23542.0,1918.0,1.0,6.0,0.0,744.0,Kansas,187,2.94847394670000,20,0.0004847309743092584,0.9297140087251575,0.0,0.00290838584585555,0.36063984488608825,0.7723704866562009
2919,Meade,4261.0,92700.0,633.0,37.3,55568.0,27273.0,3660.0,26.0,0.0,50.0,785.0,Kansas,119,4.12337330370000,20,0.006101854024876789,0.8589532973480404,0.011734334663224596,0.0,0.18422905421262614,0.8226744186046512
2920,Pratt,9582.0,93200.0,672.0,38.5,54029.0,27050.0,8975.0,225.0,142.0,11.0,688.0,Kansas,151,12.46737380800000,20,0.023481527864746398,0.9366520559382175,0.001147985806720935,0.014819453141306617,0.07180129409309122,0.7386777719937533
2921,Anderson,7852.0,93400.0,600.0,41.5,46274.0,23210.0,7567.0,45.0,166.0,1.0,142.0,Kansas,3,13.55657966200000,20,0.0057310239429444725,0.9637035150280183,0.00012735608762098828,0.021141110545084055,0.018084564442180335,0.7268656716417911
2922,Geary,34895.0,142200.0,1034.0,26.1,49185.0,22797.0,23881.0,6334.0,432.0,1085.0,5571.0,Kansas,61,82.33178964100000,20,0.18151597650093138,0.6843673878779195,0.031093279839518557,0.012379997134259923,0.15965037971056026,0.5695628997867804
2923,Ford,34484.0,109900.0,756.0,31.9,53072.0,23348.0,30815.0,697.0,157.0,514.0,18809.0,Kansas,57,30.61084698400000,20,0.020212272358195105,0.8936028302981093,0.01490546340331748,0.004552836097900475,0.5454413641108921,0.6626068929774553
2924,Marshall,9798.0,94900.0,577.0,44.0,50234.0,27167.0,9494.0,50.0,24.0,52.0,239.0,Kansas,117,10.78346138500000,20,0.005103082261686058,0.9689732598489488,0.005307205552153501,0.002449479485609308,0.024392733210859358,0.7076824309865183
2925,Cheyenne,2677.0,84000.0,575.0,45.7,46833.0,28467.0,2540.0,0.0,0.0,1.0,174.0,Kansas,23,2.60518383930000,20,0.0,0.9488233096750094,0.00037355248412401944,0.0,0.06499813223757937,0.8336886993603412
2926,Cowley,35591.0,87300.0,682.0,38.8,48087.0,23778.0,31224.0,1126.0,639.0,570.0,3836.0,Kansas,35,31.00898873500000,20,0.03163721165463179,0.8773004411227557,0.01601528476300188,0.01795397712904948,0.10778005675592144,0.6552571111639331
2927,Franklin,25563.0,125600.0,765.0,39.1,55486.0,26757.0,23768.0,271.0,143.0,73.0,1062.0,Kansas,59,44.67516335000000,20,0.010601259633063412,0.9297813245706685,0.002855689864256934,0.005594022610804678,0.04154441966905293,0.655266757865937
2928,Jewell,2916.0,52800.0,480.0,52.6,42552.0,26908.0,2840.0,18.0,15.0,0.0,68.0,Kansas,89,3.16383763080000,20,0.006172839506172839,0.9739368998628258,0.0,0.0051440329218107,0.023319615912208505,0.8186077643908969
2929,Rice,9762.0,74700.0,569.0,39.1,50764.0,23971.0,8931.0,183.0,72.0,88.0,1101.0,Kansas,159,13.13213963900000,20,0.018746158574062692,0.9148740012292563,0.009014546199549273,0.007375537799631223,0.11278426551936079,0.7457939011566772
